survey_date,survey_file,survey_path,event_date,event_id,days_before,event_volume,event_alongshore_start,event_alongshore_end
2023-02-21,20230221_00567_00612_1358_NoWaves_Torrey_DelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230221_00567_00612_1358_NoWaves_Torrey_DelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2023-03-06,956,13,5.4467289374637,1124.8412562645972,1131.4938201825134
2019-11-18,20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-11-26,957,8,5.446345888783726,1503.4394527957777,1507.2398760071956
2022-09-13,20220913_00567_00769_0423_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20220913_00567_00769_0423_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-09-26,958,13,5.445128363096328,1321.1483450350352,1322.3387074330822
2022-07-01,20220701_00567_00770_0459_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20220701_00567_00770_0459_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-07-12,959,11,5.441410104776325,44.038594908080995,45.756876861676574
2019-01-30,20190130_00568_00622_NoWaves_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190130_00568_00622_NoWaves_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-02-12,960,13,5.431934218811343,1412.2967036166228,1415.11302271951
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-04,961,15,5.421526345848355,116.7639573807828,123.16122586512938
2021-10-12,20211012_00567_00637_2202_NoWaves_Torrey_DelMar_PostStorm_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20211012_00567_00637_2202_NoWaves_Torrey_DelMar_PostStorm_beach_cliff_ground_cropped_nobeach_noveg.las,2021-10-27,962,15,5.4187319793573305,1539.0835563293658,1541.7292717695236
2019-04-01,20190401_00568_00636_NoWaves_DelMarTorrey_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190401_00568_00636_NoWaves_DelMarTorrey_beach_cliff_ground_cropped_nobeach_noveg.las,2019-04-15,963,14,5.4177506854206925,1112.733692961745,1124.852149924729
2019-03-08,20190308_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190308_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,2019-03-21,964,13,5.41512821861746,1634.796684957575,1642.485900417436
2018-09-21,20180921_00590_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20180921_00590_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-10-02,965,11,5.412970304127836,1448.0007628849708,1451.201440475881
2018-11-14,20181114_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181114_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-11-27,966,13,5.411265044506427,1614.524023973383,1623.9583915881813
2020-10-20,20201020_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20201020_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-11-18,967,29,5.406977425964705,537.7596883308142,554.2575178463012
2017-03-01,20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-03-29,968,28,5.404425607909364,1971.004659158643,1980.436920939945
2017-12-21,20171221_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20171221_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-01-05,969,15,5.400851100166669,2099.187894051429,2107.1329436590895
2023-12-28,20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-10,970,13,5.397162401479031,4.71088492218405,12.254329931922255
2023-02-21,20230221_00567_00612_1358_NoWaves_Torrey_DelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230221_00567_00612_1358_NoWaves_Torrey_DelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2023-03-06,971,13,5.394944447819108,801.3056611283682,802.9771779584698
2019-02-06,20190206_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190206_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-02-15,972,9,5.388959235535738,1736.2366377916187,1746.498902508523
2024-07-08,20240708_00566_00639_0557_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240708_00566_00639_0557_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2024-07-23,973,15,5.388813583820251,2125.458748100791,2126.9399581933394
2025-09-30,20250930_00590_00636_2143_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250930_00590_00636_2143_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-10-08,974,8,5.385359461053346,1832.39306994481,1840.9956307066604
2019-05-02,20190502_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190502_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-05-13,975,11,5.384455561838788,1549.913040544372,1576.2046440760605
2019-01-30,20190130_00568_00622_NoWaves_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190130_00568_00622_NoWaves_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-02-12,976,13,5.3821342107926275,903.5400674901904,908.579760758672
2025-07-28,20250728_00590_00636_0653_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250728_00590_00636_0653_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-08-05,977,8,5.379433306707667,1740.3042672220618,1759.7934250952676
2024-01-29,20240129_00589_00637_1530_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240129_00589_00637_1530_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2024-02-08,978,10,5.377781708244596,1013.864948396571,1023.1368900598028
2024-03-25,20240325_00567_00666_1408_NoWaves_Torrey_Solana_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240325_00567_00666_1408_NoWaves_Torrey_Solana_beach_cliff_ground_cropped_nobeach_noveg.las,2024-04-04,979,10,5.374794038929478,1192.2175462199375,1196.1239977777004
2024-02-12,20240212_00589_00683_1558_NoWaves_DelMar_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240212_00589_00683_1558_NoWaves_DelMar_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2024-02-26,980,14,5.372216892807403,943.539310639724,963.928701643832
2018-04-05,20180405_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20180405_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-04-12,981,7,5.362750267225174,1403.5160948317498,1408.2212731046602
2025-01-28,20250128_00567_00637_1429_NoWaves_TorreyDelMar_jumbo_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250128_00567_00637_1429_NoWaves_TorreyDelMar_jumbo_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2025-02-10,982,13,5.361977975834381,937.1886936137452,944.5164949665776
2024-01-10,20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-19,983,9,5.361720463601398,1849.7461660639383,1851.7083464371972
2018-07-24,20180724_00590_00622_NoWaves_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20180724_00590_00622_NoWaves_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-07-31,984,7,5.360971169849893,2153.16081817355,2158.43741449574
2025-06-02,20250602_00590_00636_1138_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250602_00590_00636_1138_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-06-16,985,14,5.359715008128492,1210.5315100024454,1215.7035851646217
2024-08-14,20240814_00567_00638_2235_Torrey_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240814_00567_00638_2235_Torrey_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2024-08-21,986,7,5.3576834886643905,930.3497566580772,932.5664529553616
2020-11-18,20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20201118_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-12-17,987,29,5.356480558812061,572.2432652735151,581.0033944910392
2025-10-27,20251027_00590_00636_1857_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20251027_00590_00636_1857_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-11-10,988,14,5.355894149673747,866.4590729130432,869.1561822849326
2020-08-20,20200820_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200820_00519_00636_NoWaves_Blacks_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-09-18,989,29,5.354493685431697,1755.2950793639757,1765.2166726561263
2019-06-24,20190624_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190624_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-07-08,990,14,5.347774020540044,1382.0561608718708,1384.3274170402435
2025-01-28,20250128_00567_00637_1429_NoWaves_TorreyDelMar_jumbo_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250128_00567_00637_1429_NoWaves_TorreyDelMar_jumbo_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2025-02-10,991,13,5.347364601233687,841.1746485731564,845.0353906429373
2020-03-19,20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-04-08,992,20,5.346335410880292,685.5512549029663,691.5838957130909
2019-03-08,20190308_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190308_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,2019-03-15,993,7,5.34556213825689,1134.205863367766,1138.4216517084278
2019-01-07,20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-19,994,12,5.333814760127723,1533.7343328003772,1541.216801777482
2024-01-10,20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-19,995,9,5.323284539723726,433.5599301769398,437.51289308676496
2024-11-04,20241104_00590_00636_1522_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20241104_00590_00636_1522_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2024-11-12,996,8,5.315440811550737,1488.5940872356296,1512.1970211011358
2019-01-30,20190130_00568_00622_NoWaves_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190130_00568_00622_NoWaves_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-02-12,997,13,5.312221019396412,1091.735330933705,1098.664620412048
2023-01-09,20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-17,998,8,5.311394208268748,2084.9126061038114,2091.3666003691033
2023-12-21,20231221_00581_00684_1033_NoWaves_DelMar_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20231221_00581_00684_1033_NoWaves_DelMar_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2023-12-28,999,7,5.306795109700515,2059.784318621736,2066.3119015237316
2024-01-19,20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-29,1000,10,5.306509754992236,1389.5372795765288,1392.1820958927274
2019-11-12,20191112_00519_00636_NoWaves_Blacks_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191112_00519_00636_NoWaves_Blacks_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-11-22,1001,10,5.305803635475552,1028.2047604764812,1046.431218908634
2020-02-25,20200225_00568_00636_1400_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200225_00568_00636_1400_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,2020-03-04,1002,8,5.301506756551077,914.2863735170104,919.5686260135844
2019-09-16,20190916_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190916_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-09-24,1003,8,5.300975480420017,44.76746504101902,46.74958327272907
2025-01-14,20250114_00589_00637_1548_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250114_00589_00637_1548_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-01-24,1004,10,5.300798858550289,1346.4911627746187,1347.4459985122085
2018-12-10,20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-12-18,1005,8,5.298360188880243,16.126987751573324,26.20114746503532
2025-06-02,20250602_00590_00636_1138_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250602_00590_00636_1138_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-06-16,1006,14,5.293906374065269,1780.4068399248645,1795.6654890072532
2024-01-19,20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-29,1007,10,5.293102315268739,1994.983843189664,2000.0588678922504
2021-10-12,20211012_00567_00637_2202_NoWaves_Torrey_DelMar_PostStorm_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20211012_00567_00637_2202_NoWaves_Torrey_DelMar_PostStorm_beach_cliff_ground_cropped_nobeach_noveg.las,2021-10-27,1008,15,5.29263205954059,1557.9328191899697,1561.289898159448
2025-10-17,20251017_00590_00636_1231_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20251017_00590_00636_1231_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-10-27,1009,10,5.285822059921815,1926.5257183611393,1938.7452758676372
2025-03-10,20250310_00590_00636_1319_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250310_00590_00636_1319_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-03-24,1010,14,5.282147834415166,245.8246048227884,257.58502161549404
2017-03-01,20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-03-23,1011,22,5.281984704493823,840.2282964750193,850.268574744463
2018-12-10,20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-12-18,1012,8,5.278655136941298,1673.4451352912,1678.9353767978027
2017-11-06,20171106_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20171106_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-12-01,1013,25,5.278551678228023,1398.6016326383688,1401.227983328048
